name;address;sector
Apotek;Jalan Malioboro 12355271 Kota Yogyakarta;Chemists
Media Husada;Jl. Jagir Wonokromo Permai 2060244 Kota Surabaya;Chemists
Karya Gemilang Utama;Komp. Permata Hijau Permai 17125 Kota Bekasi;Chemists
Teguh Reksa Daya;Victoria Centre 12160 Jakarta;Chemists
Longfair Iron Mining;Jalan Danau Sunter Selatan 14350 Jakarta;Chemists
Sarana Usaha Sejahtera Insan;Jl. Serma Tugir 1680111 Dompu  - Bali;Chemists
Dinoyo Makmur;Jalan Dinoyo 12560265 Kota Surabaya;Chemists
Organo Kimia;Jl. Letjend. Jamin Ginting 38420111 Obi Timur  - Sum;Chemists
Cokro Scientific;Jalan Kebun Bunga 30151 Kota Palembang;Chemists
Alamasri Pharmindo;Jalan Kualamas 5 22350135 Kota Semarang;Chemists
Dewangga Raharja;Jalan Cimandiri 610310 Jakarta;Chemists
Trikarsa Indoinstrument;Jalan Buah Batu Dalam 3 240265 Kota Bandung;Chemists
Anugrah Multi Peraga;Jalan Tlogosari Raya 2 4950112 Kota Semarang;Medical Laboratories
Bio Diagnindo Sejahtera;Jalan Boulevard Kelapa Gading 14240 Jakarta;Medical Laboratories
Royal Global Medica;Jl. S. Saddang Baru 57 Jakarta Timur  - Makasar;Medical Laboratories
Prima;Jalan Angkatan 45 4530132 Kota Palembang;Medical Laboratories
Arta Graha Prima;Jalan Danau Singkarak 8720117 Kota Medan  - Karang Berombak;Medical Laboratories
Arsa Citra Prima;Jl. Letjen. TB Simatupang 213830 Jakarta;Medical Laboratories
Mitra Sainsindo;Jl. Perintis Kemerdekaan 15425128 Kota Padang;Medical Laboratories
Madani Sejahtera;Jalan M Yakub 8220233 Medan Petisah  - Sekip;Medical Laboratories
Marinda Cahya Medika;Jl. Beliton 180111 Dompu  - Bali;Medical Laboratories
Andalan Bangun Sejahtera;Jalan Sumur Batu 110640 Jakarta;Medical Laboratories
Envirindo;Wisma Jaya 717111 Kota Bekasi;Medical Laboratories
Swandayani Mandiri;Jalan Pucang Anom Timur 4 1260282 Kota Surabaya;Medical Laboratories
Age Dental Lab;Jalan Poncowinatan 5155232 Kota Yogyakarta;Medical Laboratories
Metalindo Multidinamika Mandiri;Jl. Jababeka Iii H 17530 Klaten  - Kabupaten;Medical Laboratories
Gredia;Jalan Panglima Sudirman 2261111 Klaten  - Kabupaten;Medical Laboratories
Gasindo Mekar Putra;Jalan Kaligawe 350113 Kota Semarang;Medical Laboratories
Barindo Surya Aryatama;Jalan Ki Hajar Dewantara 15810 Kasemen  - Banten;Medical Laboratories
Laksanawan Lestari;Wijaya Grand Center 12150 Jakarta;Medical Laboratories
Agriya Analitika;Puri Indah Financial Tower 11610 Jakarta;Medical Laboratories
Ganesha Sakti Abadi;Jalan Tanjung Duren 8711470 Jakarta;Medical Laboratories
Agro Makmur Sentosa;Jl Juru Mudi 2515122 Jakarta;DrugsManufacture And Sale Of Pharmaceutical Based Products
Indo Safety Manufacture;Jalan Meranti 3 17113 Kota Bekasi;DrugsManufacture And Sale Of Pharmaceutical Based Products
Hyphens Pharma Pte;Wisma Nugraha Lt 610430 Jakarta;DrugsManufacture And Sale Of Pharmaceutical Based Products
Apotek Kimia Farma 189;Jalan Sriwijaya 29583121 Kota Mataram;DrugsManufacture And Sale Of Pharmaceutical Based Products
Apotek Online;Jalan Manila 3112220 Jakarta;DrugsManufacture And Sale Of Pharmaceutical Based Products
Apotek Kimia Farma;Jl. Prabu Geusan Ulun 8245362 Klaten  - Kabupaten;DrugsManufacture And Sale Of Pharmaceutical Based Products
Apotek Kimia Farma;Jalan Simo 2857432 Klaten  - Kabupaten;DrugsManufacture And Sale Of Pharmaceutical Based Products
Klinik Kimia Farma 219 (Situgintung;Jl. H Juanda 11115323 Klaten  - Kabupaten;DrugsManufacture And Sale Of Pharmaceutical Based Products
Rajawali Nusindo;Jl. Wolter Mongisidi 5490142 Jakarta Timur  - Makasar;DrugsManufacture And Sale Of Pharmaceutical Based Products
Bio Medika Mandiri Jaya;Jalan Ciujung 1011430 Jakarta;DrugsManufacture And Sale Of Pharmaceutical Based Products
Prodia Diagnostic Line;Jalan Tentara Pelajar 157422 Klaten  - Kabupaten;DrugsManufacture And Sale Of Pharmaceutical Based Products
Apotek Kimia Farma;Jl. Dr. Susanto 3159181 Klaten  - Kabupaten;DrugsManufacture And Sale Of Pharmaceutical Based Products
Bio Medika Mandiri Jaya;Ruko Citra Niaga 11840 Jakarta;DrugsManufacture And Sale Of Pharmaceutical Based Products
Kimia Farma Apotek;Jalan Bundaran HI 9110230 Jakarta;DrugsManufacture And Sale Of Pharmaceutical Based Products
Kimia Farma Apotek;Jalan Nusantara 20816451 Depok;DrugsManufacture And Sale Of Pharmaceutical Based Products
Kimia Farma Apotek;Jl. Komp. Balikpapan Baru 776128 Balikpapan;DrugsManufacture And Sale Of Pharmaceutical Based Products
Pelangi Kasih Anugerah;Jalan Pangeran Natakusumah 15978116 Kota Pontianak;DrugsManufacture And Sale Of Pharmaceutical Based Products
Pramita;Jalan Ngagel Jaya 7160283 Kota Surabaya;DrugsManufacture And Sale Of Pharmaceutical Based Products
Bio Medika Mandiri Jaya;Jl. Raya Bulevard Timur 14250 Jakarta;DrugsManufacture And Sale Of Pharmaceutical Based Products
Apotek Kimia Farma Cilandak;Jalan Wijaya Kusuma 212420 Jakarta;DrugsManufacture And Sale Of Pharmaceutical Based Products
Mulya Husada Jaya;Jl. Kedoya Kembangan Raya 10 Jakarta;Chemists
Apotek Kimia Farma;Jalan Raya Cinunuk 1144183 Klaten  - Kabupaten;Chemists
Klinik Kimia Farma 16;Jl. Imam Bonjol 3251181 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma;Jl. By Pass Kediri - Persiapan 8882113 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma;Jl. Tgk Daud Beureeh 4423118 Kota Banda Aceh;Chemists
Apotek Kimia Farma Transyogi;Jl. Transyogi Alternatif Cibubur Cileungsi 9816954 Depok;Chemists
Apotek Kimia Farma 102;Jalan Ngurah Rai By Pass 7480361 Dompu  - Bali;Chemists
Apotek Kimia Farma;Jl. Gatot Subroto 7222774 Obi Timur  - Sum;Chemists
Beemall;Jalan Kyai Haji Samanhudi 1710710 Jakarta;Chemists
Anugrah;Jalan Kebon Jeruk Baru 6111530 Jakarta;Chemists
Kimia Farma;Jalan Doktor Sutomo 5457437 Klaten  - Kabupaten;Chemists
Digital Mapan Indonesia;The Manhattan Square Building Lt.  Jakarta;Chemists
Bina San Prima;Jalan Gubeng Jaya 1660281 Kota Surabaya;Chemists
Lapi Laboratories;Modern Cikande Industrial Estate 42186 Klaten  - Kabupaten;Chemists
Anak Sultan Mandiri;Jl. Sunan Gunungjati 78 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma;Jl. Pangeran Antasari 9170123 Manis Mata  - Kalimantan;Chemists
Gidion Jaya;Jalan Dokter Setia Budi 297127 Ambon;Chemists
Kimia Farma;Jl. Dr. Moh. Hatta 4685369 Klaten  - Kabupaten;Chemists
Klinik Kimia Farma 115;Jalan Pemuda 57415 Klaten  - Kabupaten;Chemists
Kimia Farma Apotek;Jalan Simo 11957432 Klaten  - Kabupaten;Chemists
Apotek Joyoboyo;Jl. Erlangga 3464174 Klaten  - Kabupaten;Chemists
Klinik Kimia Farma 288;Jalan Jenderal Ahmad Yani 8493118 Kota Kendari;Chemists
Kimia Farma Apotek;Jl. Jend. A. Yani 6886112 Klaten  - Kabupaten;Chemists
Putra Mufti Sejahtera;Kampung Arsani  Kota Tasikmalaya;Chemists
Apotek Kimia Farma 434;Jl. Ruhui Rahayu 176132 Perumahan Rss Blok 1;Chemists
Klinik Kimia Farma 396;Jl. Sultan Hasanuddin 13795113 Kota Manado;Chemists
Apotek Kimia Farma;Jalan Tanah Tinggi 3897718 Ternate;Chemists
Ditek Jaya;Jalan Panjang 11520 Jakarta;Chemists
Apotek Kimia Farma;Jl. Arfak 3998454 Klaten  - Kabupaten;Chemists
Mahkotadewa Indonesia;Aa1 Jl. Gaharu 14230 Jakarta;Chemists
Apotek Ilham Farma;Jl. Pawarengan Pertokoan Bmi 141373 Klaten  - Kabupaten;Chemists
Sari Rambut;Desa Abuan Kecamatan Susut 80061 Klaten  - Kabupaten;Chemists
Perdagangan Dan Industri Irawan Djaja Agung;Jalan Kalimati Tengah 460162 Kota Surabaya;Chemists
Nasa;Jalan Pudak Sari 45143 Kota Cirebon;Chemists
Guardian Hero;Mall Ratu Indah Ground Floor 3590111 Jakarta Timur  - Makasar;Chemists
Kimia Farma;Jl. Dr. Muardi 15043261 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma41;Jl. Selamet Ketaren Kav. 122156 Klaten  - Kabupaten;Chemists
Otasindo Prima Satwa;Jl. Mawar Barat Xiv 57171 Surakarta;Chemists
Apotek Kimia Farma;-E Jl. W.J. Lalamentik 9585369 Klaten  - Kabupaten;Chemists
Qcs Jakarta;Jalan Pluit Karang Ayu 14450 Jakarta;Chemists
Apotek Kimia Farma315;Jalan Merdeka 522733 Kota Padang Sidempuan;Chemists
Apotek Kimia Farma;Jalan Ahmad Yani 7268453 Klaten  - Kabupaten;Chemists
Apotik Ratu;Jl. Gatot Subroto  Klaten  - Kabupaten;Chemists
Sidola;Jl. Raya Rancaekek 2445364 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma262;Jl. Adampe Dolot 2295711 Gorontalo;Chemists
Apotek Kimia Farma;-E Jl. Bosih Raya 817620 Klaten  - Kabupaten;Chemists
Sapta Servisindo;Taman Tekno 1715314 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma478;Jalan Mangkunegara 1430154 Kota Palembang;Chemists
Klinik Kimia Farma 104;Jalan Muhammad Hatta 7793123 Kota Kendari;Chemists
Kimia Farma;Komp. Ruko Arcadia 41311 Klaten  - Kabupaten;Chemists
Kimia Farma Apotek;Jalan Sultan Agung 9957436 Klaten  - Kabupaten;Chemists
Kimia Farma Apotek;Jalan Anggrek 20157415 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma;Jl. Tarum Barat 2317330 Klaten  - Kabupaten;Chemists
Kimia Farma Apotek;Jl. Hasanuddin 5364174 Klaten  - Kabupaten;Chemists
Perintis Pelayanan Paripurna;Ruko Cibubur Indah 13720 Jakarta;Chemists
Asia Sejahtera Perdana Pharmaceutical;Jalan Jenderal Gatot Subroto 12790 Jakarta;Chemists
Baruh Sehat Sejahtera;Jl.  Palangkaraya  - Palangka;Chemists
Alpanest Walet;Mall Jodoh Marina Apartemen  Riau Islands;Chemists
Apotek Kimia Farma;Jalan Adape Dolol 2295718 Bolaangmongondow  - Kotamobagu;Chemists
Asuransi Jiwa Bersama Bumiputra 1912;Wisma Kyoei Prince Indonesia 10220 Jakarta;Chemists
